age,workclass,fnlwgt,education,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,salary
35,private,174308,some_college,never_married,transport_moving,own_child,white,male,0,0,40,united_states,<=50K
31,self_emp_not_inc,162551,12th,married_civ_spouse,sales,wife,asian_pac_islander,female,0,0,50,unknown,<=50K
39,self_emp_inc,372525,masters,married_civ_spouse,exec_managerial,husband,white,male,0,0,60,united_states,>50K
30,private,75167,bachelors,married_civ_spouse,exec_managerial,husband,white,male,0,0,55,united_states,<=50K
39,private,176296,hs_grad,married_civ_spouse,transport_moving,husband,black,male,0,1887,40,united_states,>50K
19,private,93518,some_college,never_married,sales,own_child,white,female,0,0,20,united_states,<=50K
25,unknown,126797,hs_grad,married_spouse_absent,unknown,not_in_family,white,male,0,0,40,united_states,<=50K
57,self_emp_not_inc,25124,hs_grad,married_civ_spouse,other_service,husband,white,male,0,0,60,united_states,<=50K
21,private,112137,some_college,never_married,prof_specialty,other_relative,asian_pac_islander,female,0,0,20,south,<=50K
30,unknown,58798,7th_8th,widowed,unknown,not_in_family,white,female,0,0,44,united_states,<=50K
25,self_emp_not_inc,21472,some_college,never_married,other_service,not_in_family,white,female,0,0,22,united_states,<=50K
32,private,90969,assoc_voc,married_civ_spouse,transport_moving,husband,white,male,0,0,45,united_states,>50K
26,private,149734,hs_grad,separated,craft_repair,unmarried,black,female,0,1594,40,united_states,<=50K
42,private,52849,some_college,married_civ_spouse,machine_op_inspct,husband,white,male,0,0,40,united_states,<=50K
39,self_emp_not_inc,106347,some_college,divorced,sales,unmarried,white,male,0,0,47,united_states,<=50K
48,private,199735,bachelors,divorced,priv_house_serv,not_in_family,white,female,0,0,44,germany,<=50K
24,private,488541,some_college,never_married,other_service,unmarried,black,female,0,0,35,united_states,<=50K
46,private,403911,assoc_voc,married_civ_spouse,craft_repair,husband,black,male,0,0,40,united_states,>50K
53,private,172991,some_college,married_civ_spouse,sales,husband,white,male,0,0,25,united_states,<=50K
36,federal_gov,210945,some_college,married_civ_spouse,adm_clerical,husband,white,male,0,0,70,united_states,<=50K
34,private,157446,hs_grad,divorced,craft_repair,unmarried,white,male,0,0,45,united_states,<=50K
25,private,109390,hs_grad,never_married,transport_moving,own_child,white,male,0,0,70,united_states,<=50K
33,private,134886,some_college,never_married,adm_clerical,own_child,white,female,99999,0,30,united_states,>50K
45,private,144579,bachelors,married_civ_spouse,prof_specialty,husband,white,male,0,0,40,united_states,>50K
31,federal_gov,203488,assoc_acdm,never_married,adm_clerical,not_in_family,white,male,0,0,40,united_states,<=50K
21,private,202871,hs_grad,never_married,machine_op_inspct,own_child,white,male,0,0,20,united_states,<=50K
33,private,175412,9th,divorced,craft_repair,unmarried,white,male,114,0,55,united_states,<=50K
44,private,336906,some_college,divorced,adm_clerical,unmarried,white,female,0,0,40,united_states,<=50K
34,private,177596,assoc_voc,married_civ_spouse,exec_managerial,wife,white,female,0,0,40,puerto_rico,>50K
30,private,79448,some_college,divorced,adm_clerical,unmarried,white,female,0,0,10,united_states,<=50K
32,local_gov,191731,some_college,never_married,adm_clerical,unmarried,black,female,0,0,40,united_states,<=50K
46,unknown,233014,hs_grad,divorced,unknown,not_in_family,black,female,0,0,40,united_states,<=50K
29,private,133937,bachelors,married_civ_spouse,prof_specialty,husband,white,male,0,0,40,united_states,>50K
20,private,219211,some_college,never_married,other_service,own_child,white,male,0,0,20,united_states,<=50K
35,state_gov,94529,hs_grad,divorced,protective_serv,unmarried,white,female,0,0,40,united_states,<=50K
35,private,247547,hs_grad,separated,prof_specialty,other_relative,black,female,0,0,40,united_states,<=50K
29,private,29361,hs_grad,never_married,other_service,not_in_family,white,female,0,0,38,united_states,<=50K
21,private,166851,hs_grad,never_married,machine_op_inspct,other_relative,white,male,0,0,40,united_states,<=50K
43,federal_gov,197069,bachelors,married_civ_spouse,prof_specialty,husband,white,male,0,0,40,philippines,>50K
33,private,153588,hs_grad,married_civ_spouse,machine_op_inspct,husband,white,male,0,0,40,united_states,<=50K
61,federal_gov,151369,prof_school,married_civ_spouse,prof_specialty,husband,white,male,0,0,50,united_states,>50K
42,private,174112,masters,never_married,prof_specialty,not_in_family,white,female,0,0,40,united_states,<=50K
33,private,520033,12th,married_civ_spouse,adm_clerical,wife,white,female,0,0,40,united_states,<=50K
35,state_gov,194828,some_college,never_married,prof_specialty,own_child,black,female,0,0,40,united_states,<=50K
32,unknown,216908,hs_grad,married_civ_spouse,unknown,husband,white,male,0,0,24,united_states,<=50K
22,private,126613,some_college,never_married,sales,own_child,white,female,0,0,20,united_states,<=50K
61,private,26254,hs_grad,divorced,exec_managerial,not_in_family,white,female,0,0,40,united_states,<=50K
28,private,54042,assoc_voc,never_married,other_service,not_in_family,white,female,2463,0,35,united_states,<=50K
24,private,67804,hs_grad,never_married,other_service,own_child,black,male,0,0,40,united_states,<=50K
58,local_gov,53481,masters,never_married,prof_specialty,not_in_family,white,male,0,0,35,united_states,<=50K
42,private,412379,hs_grad,married_civ_spouse,handlers_cleaners,husband,white,male,0,0,40,united_states,<=50K
56,private,220187,some_college,married_civ_spouse,sales,husband,white,male,0,0,45,united_states,>50K
26,unknown,256141,some_college,never_married,unknown,own_child,white,female,0,0,40,united_states,<=50K
25,private,268222,hs_grad,separated,handlers_cleaners,unmarried,black,female,0,0,40,united_states,<=50K
59,private,99131,hs_grad,married_civ_spouse,adm_clerical,wife,white,female,0,0,40,united_states,<=50K
65,self_emp_not_inc,115498,bachelors,married_civ_spouse,sales,husband,white,male,3818,0,10,united_states,<=50K
57,private,317847,masters,divorced,exec_managerial,not_in_family,white,male,0,2824,50,united_states,>50K
36,private,98389,assoc_acdm,married_civ_spouse,exec_managerial,husband,white,male,0,0,44,united_states,>50K
42,private,173704,some_college,married_civ_spouse,sales,husband,white,male,0,1887,50,united_states,>50K
18,unknown,211177,12th,never_married,unknown,other_relative,black,male,0,0,20,united_states,<=50K
18,private,115443,11th,married_civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,<=50K
28,private,65078,hs_grad,married_civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,>50K
20,private,24896,hs_grad,married_civ_spouse,adm_clerical,wife,white,female,0,0,20,united_states,<=50K
19,private,184710,some_college,never_married,tech_support,own_child,white,male,0,0,30,united_states,<=50K
28,private,410450,bachelors,divorced,other_service,unmarried,white,female,0,0,48,england,>50K
37,private,83893,assoc_voc,married_civ_spouse,adm_clerical,husband,white,male,0,0,40,united_states,<=50K
23,private,113309,some_college,never_married,transport_moving,not_in_family,white,male,0,0,40,united_states,<=50K
60,private,160625,some_college,divorced,craft_repair,not_in_family,white,male,0,0,47,united_states,<=50K
17,local_gov,340043,12th,never_married,adm_clerical,own_child,white,female,0,0,12,united_states,<=50K
37,local_gov,48976,bachelors,never_married,prof_specialty,not_in_family,white,female,4865,0,45,united_states,<=50K
29,state_gov,243875,assoc_voc,divorced,adm_clerical,own_child,white,male,0,0,40,united_states,<=50K
34,private,554206,hs_grad,separated,transport_moving,not_in_family,black,male,0,0,20,united_states,<=50K
36,private,361888,some_college,married_civ_spouse,craft_repair,husband,white,male,0,0,40,unknown,>50K
37,self_emp_not_inc,205359,some_college,married_civ_spouse,exec_managerial,wife,white,female,0,0,15,united_states,<=50K
47,state_gov,167281,bachelors,married_civ_spouse,other_service,husband,white,male,0,0,40,united_states,<=50K
22,private,35663,hs_grad,never_married,other_service,not_in_family,white,female,0,0,40,united_states,<=50K
61,private,357437,hs_grad,married_civ_spouse,other_service,husband,white,male,0,0,40,united_states,<=50K
57,private,390856,5th_6th,married_civ_spouse,farming_fishing,husband,white,male,0,0,45,mexico,<=50K
33,federal_gov,331615,doctorate,married_civ_spouse,prof_specialty,husband,white,male,0,1848,40,united_states,>50K
54,private,202415,hs_grad,married_civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,>50K
40,private,180032,masters,never_married,prof_specialty,not_in_family,white,female,0,1669,40,united_states,<=50K
40,private,77247,12th,married_civ_spouse,craft_repair,husband,white,male,0,0,50,united_states,>50K
40,local_gov,101795,hs_grad,never_married,protective_serv,not_in_family,white,male,0,0,42,united_states,<=50K
35,private,272019,11th,married_civ_spouse,craft_repair,husband,white,male,0,2057,40,united_states,<=50K
32,private,198068,11th,never_married,transport_moving,own_child,white,male,0,0,40,united_states,<=50K
49,self_emp_not_inc,199326,some_college,married_civ_spouse,sales,husband,white,male,0,0,50,united_states,<=50K
31,private,178841,hs_grad,never_married,adm_clerical,not_in_family,white,female,0,0,40,united_states,<=50K
58,private,136951,bachelors,married_civ_spouse,adm_clerical,husband,asian_pac_islander,male,0,0,40,philippines,<=50K
26,self_emp_inc,109240,bachelors,never_married,exec_managerial,not_in_family,white,male,0,0,50,united_states,<=50K
35,self_emp_not_inc,128876,7th_8th,married_civ_spouse,farming_fishing,husband,white,male,0,0,40,united_states,<=50K
25,private,103358,some_college,never_married,machine_op_inspct,own_child,white,male,0,0,40,india,<=50K
43,private,354408,12th,married_civ_spouse,adm_clerical,husband,black,male,0,0,40,united_states,<=50K
32,private,206051,some_college,never_married,adm_clerical,not_in_family,white,male,0,0,35,united_states,<=50K
45,private,155659,bachelors,married_civ_spouse,prof_specialty,husband,white,male,0,0,60,united_states,>50K
48,private,143299,hs_grad,never_married,machine_op_inspct,not_in_family,black,male,0,0,40,united_states,<=50K
31,private,252210,5th_6th,never_married,other_service,own_child,white,male,0,0,40,mexico,<=50K
20,unknown,129240,some_college,never_married,unknown,own_child,white,female,0,0,25,united_states,<=50K
28,private,398918,hs_grad,never_married,tech_support,not_in_family,white,male,0,0,40,united_states,<=50K
50,self_emp_not_inc,240612,bachelors,divorced,prof_specialty,not_in_family,white,female,0,0,60,united_states,<=50K
22,private,429346,hs_grad,never_married,adm_clerical,other_relative,black,male,0,0,40,united_states,<=50K
19,private,123718,some_college,never_married,sales,own_child,white,female,0,0,20,united_states,<=50K
38,private,455379,bachelors,married_civ_spouse,exec_managerial,husband,white,male,0,0,63,united_states,>50K
23,private,376416,hs_grad,never_married,transport_moving,own_child,white,male,0,0,40,united_states,<=50K
24,self_emp_inc,234663,bachelors,never_married,exec_managerial,own_child,white,male,0,0,40,united_states,<=50K
26,private,282142,assoc_voc,married_civ_spouse,exec_managerial,wife,white,female,0,0,40,united_states,<=50K
45,state_gov,208049,hs_grad,divorced,tech_support,unmarried,white,female,0,0,40,united_states,<=50K
88,private,68539,some_college,divorced,adm_clerical,unmarried,white,female,0,0,40,united_states,<=50K
19,private,126501,11th,never_married,adm_clerical,own_child,amer_indian_eskimo,female,0,0,15,south,<=50K
24,private,186452,hs_grad,never_married,exec_managerial,not_in_family,white,male,0,0,50,united_states,<=50K
84,unknown,127184,5th_6th,married_civ_spouse,unknown,husband,white,male,0,0,20,united_states,<=50K
48,private,165267,10th,married_civ_spouse,farming_fishing,husband,black,male,0,0,40,united_states,<=50K
46,private,124733,some_college,married_civ_spouse,craft_repair,husband,asian_pac_islander,male,0,0,40,vietnam,<=50K
31,self_emp_inc,149726,hs_grad,married_civ_spouse,craft_repair,husband,white,male,0,0,50,united_states,<=50K
58,private,41374,hs_grad,widowed,adm_clerical,unmarried,amer_indian_eskimo,male,0,0,40,united_states,<=50K
35,local_gov,329759,hs_grad,married_civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,<=50K
36,private,212433,hs_grad,never_married,craft_repair,own_child,black,male,0,0,40,united_states,<=50K
36,private,185099,prof_school,married_civ_spouse,prof_specialty,husband,white,male,0,0,55,united_states,>50K
47,local_gov,126754,masters,married_civ_spouse,prof_specialty,husband,white,male,0,0,40,united_states,>50K
57,private,122497,9th,widowed,other_service,unmarried,black,male,0,0,52,unknown,<=50K
30,private,118056,some_college,married_spouse_absent,exec_managerial,unmarried,white,female,0,0,45,united_states,<=50K
30,local_gov,200892,masters,married_civ_spouse,prof_specialty,husband,white,male,0,0,40,united_states,<=50K
19,unknown,200790,12th,married_civ_spouse,unknown,other_relative,white,female,15024,0,40,united_states,>50K
30,self_emp_inc,84119,bachelors,never_married,exec_managerial,own_child,white,male,0,0,43,united_states,<=50K
23,local_gov,197918,some_college,never_married,protective_serv,own_child,white,male,0,0,40,united_states,>50K
41,self_emp_not_inc,150533,prof_school,married_civ_spouse,prof_specialty,husband,white,male,0,0,50,united_states,>50K
52,private,443742,some_college,divorced,exec_managerial,not_in_family,white,male,0,0,60,united_states,<=50K
27,private,104423,assoc_acdm,never_married,adm_clerical,not_in_family,white,male,0,0,40,united_states,<=50K
59,private,169133,hs_grad,married_civ_spouse,craft_repair,husband,white,male,0,0,45,united_states,<=50K
21,private,185551,hs_grad,never_married,sales,own_child,white,female,0,0,36,united_states,<=50K
60,private,174486,hs_grad,widowed,machine_op_inspct,not_in_family,white,female,0,0,40,united_states,<=50K
69,state_gov,50468,prof_school,married_civ_spouse,adm_clerical,husband,white,male,0,0,34,united_states,>50K
24,private,196943,hs_grad,never_married,sales,own_child,white,male,0,0,40,united_states,<=50K
19,private,120691,hs_grad,never_married,sales,own_child,black,male,0,0,25,united_states,<=50K
60,state_gov,198815,assoc_acdm,married_civ_spouse,prof_specialty,husband,white,male,0,0,20,mexico,<=50K
64,private,22186,some_college,widowed,tech_support,not_in_family,white,female,0,0,35,united_states,<=50K
39,self_emp_inc,188069,assoc_voc,married_civ_spouse,exec_managerial,husband,white,male,0,0,60,united_states,>50K
51,private,233149,assoc_acdm,married_civ_spouse,exec_managerial,husband,white,male,0,0,45,united_states,>50K
51,private,138358,10th,divorced,craft_repair,not_in_family,black,female,0,0,35,united_states,<=50K
25,private,338013,some_college,divorced,tech_support,not_in_family,white,female,0,0,40,united_states,<=50K
17,unknown,332666,10th,never_married,unknown,own_child,white,female,0,0,4,united_states,<=50K
37,private,166339,some_college,divorced,tech_support,unmarried,white,female,0,0,40,united_states,<=50K
74,self_emp_not_inc,392886,hs_grad,widowed,farming_fishing,not_in_family,white,female,0,0,14,united_states,<=50K
26,state_gov,141838,bachelors,married_civ_spouse,exec_managerial,husband,black,male,0,0,40,united_states,>50K
23,private,520759,hs_grad,never_married,other_service,not_in_family,black,male,0,0,30,united_states,<=50K
57,self_emp_inc,37345,prof_school,married_civ_spouse,prof_specialty,husband,white,male,0,0,36,united_states,>50K
20,private,387779,11th,never_married,transport_moving,own_child,white,male,0,0,15,united_states,<=50K
37,private,201531,hs_grad,married_civ_spouse,farming_fishing,husband,white,male,0,0,40,united_states,<=50K
46,private,123598,bachelors,married_civ_spouse,sales,husband,white,male,0,0,40,united_states,<=50K
39,private,380614,some_college,divorced,prof_specialty,not_in_family,white,female,0,0,45,united_states,>50K
40,private,83859,hs_grad,widowed,machine_op_inspct,own_child,white,female,0,0,30,united_states,<=50K
50,state_gov,24790,hs_grad,married_civ_spouse,handlers_cleaners,husband,white,male,0,0,40,united_states,<=50K
25,private,266820,preschool,never_married,farming_fishing,not_in_family,white,male,0,0,35,mexico,<=50K
44,private,85440,hs_grad,married_civ_spouse,adm_clerical,husband,white,male,0,0,45,united_states,<=50K
41,private,421837,hs_grad,married_civ_spouse,transport_moving,husband,white,male,0,0,40,united_states,<=50K
30,self_emp_not_inc,404062,hs_grad,married_civ_spouse,prof_specialty,husband,white,male,0,1977,15,united_states,>50K
38,private,224566,assoc_voc,married_civ_spouse,handlers_cleaners,husband,white,male,0,0,50,united_states,<=50K
54,private,294991,10th,married_civ_spouse,handlers_cleaners,husband,white,male,0,0,40,united_states,<=50K
40,federal_gov,189610,hs_grad,divorced,adm_clerical,not_in_family,black,female,0,0,52,united_states,<=50K
37,private,219141,11th,married_civ_spouse,handlers_cleaners,husband,black,male,7688,0,40,united_states,>50K
46,federal_gov,20956,bachelors,married_civ_spouse,exec_managerial,husband,white,male,15024,0,40,united_states,>50K
38,private,70995,hs_grad,divorced,prof_specialty,not_in_family,white,male,0,0,45,united_states,<=50K
20,private,215232,some_college,never_married,exec_managerial,own_child,white,female,0,0,10,united_states,<=50K
71,unknown,178295,assoc_acdm,married_civ_spouse,unknown,husband,white,male,0,0,3,united_states,<=50K
35,private,56201,some_college,married_civ_spouse,farming_fishing,husband,white,male,0,0,40,mexico,<=50K
62,private,98076,bachelors,married_civ_spouse,exec_managerial,husband,white,male,0,0,40,united_states,>50K
34,private,351810,bachelors,never_married,prof_specialty,not_in_family,white,female,0,0,45,cuba,<=50K
56,self_emp_not_inc,144351,hs_grad,married_civ_spouse,transport_moving,husband,white,male,0,0,90,united_states,<=50K
30,state_gov,137613,masters,married_civ_spouse,prof_specialty,husband,asian_pac_islander,male,0,0,20,taiwan,<=50K
17,private,54257,11th,never_married,adm_clerical,own_child,white,female,0,0,20,united_states,<=50K
18,self_emp_not_inc,230373,11th,never_married,other_service,own_child,white,female,594,0,4,united_states,<=50K
35,private,98389,11th,married_civ_spouse,farming_fishing,husband,white,male,0,0,40,united_states,<=50K
21,private,184135,hs_grad,never_married,machine_op_inspct,own_child,black,male,0,0,1,united_states,<=50K
46,self_emp_not_inc,140121,hs_grad,divorced,craft_repair,own_child,white,male,0,0,50,united_states,<=50K
33,self_emp_not_inc,24504,some_college,married_civ_spouse,craft_repair,husband,white,male,0,0,60,united_states,<=50K
27,private,129528,some_college,never_married,sales,not_in_family,white,female,0,0,40,united_states,<=50K
36,private,415578,some_college,married_civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,>50K
42,private,97142,7th_8th,married_civ_spouse,transport_moving,husband,white,male,0,0,40,united_states,<=50K
35,private,201328,hs_grad,married_civ_spouse,transport_moving,husband,white,male,0,0,50,united_states,<=50K
25,private,256620,bachelors,separated,exec_managerial,not_in_family,white,male,0,0,40,united_states,<=50K
47,federal_gov,96854,bachelors,married_civ_spouse,prof_specialty,husband,white,male,0,0,40,united_states,>50K
44,state_gov,141858,prof_school,married_civ_spouse,prof_specialty,husband,white,male,15024,0,75,united_states,>50K
51,federal_gov,20795,hs_grad,married_civ_spouse,transport_moving,husband,white,male,7688,0,40,united_states,>50K
53,private,95519,hs_grad,married_civ_spouse,prof_specialty,husband,white,male,0,0,42,united_states,>50K
47,private,112791,hs_grad,married_civ_spouse,protective_serv,husband,white,male,0,0,40,united_states,<=50K
20,private,291407,11th,never_married,handlers_cleaners,own_child,black,male,0,0,40,united_states,<=50K
32,private,239659,some_college,separated,machine_op_inspct,unmarried,black,female,0,0,70,united_states,<=50K
28,private,183151,hs_grad,married_civ_spouse,craft_repair,husband,white,male,0,0,50,united_states,<=50K
58,unknown,97634,5th_6th,married_civ_spouse,unknown,husband,white,male,0,0,40,united_states,<=50K
52,private,143807,hs_grad,divorced,sales,not_in_family,white,female,0,0,40,united_states,<=50K
35,private,186934,masters,separated,prof_specialty,not_in_family,white,male,0,0,40,united_states,>50K
30,private,170065,some_college,married_civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,<=50K
33,private,108328,some_college,never_married,adm_clerical,not_in_family,white,female,6849,0,50,united_states,<=50K
56,state_gov,83696,bachelors,separated,prof_specialty,not_in_family,white,female,0,0,38,unknown,<=50K
21,private,204596,some_college,never_married,other_service,own_child,white,female,0,0,20,united_states,<=50K
56,unknown,32604,some_college,never_married,unknown,not_in_family,black,female,0,0,40,united_states,<=50K
56,private,193453,bachelors,married_civ_spouse,prof_specialty,husband,white,male,0,1902,65,united_states,>50K
45,private,148995,bachelors,married_civ_spouse,craft_repair,husband,white,male,15024,0,40,united_states,>50K
20,private,85041,some_college,never_married,exec_managerial,own_child,white,female,0,0,20,united_states,<=50K
62,local_gov,140851,hs_grad,married_civ_spouse,other_service,husband,white,male,0,0,40,united_states,>50K
24,private,196280,bachelors,never_married,sales,not_in_family,white,female,0,0,30,united_states,<=50K
52,federal_gov,38973,bachelors,separated,adm_clerical,unmarried,black,female,0,0,40,united_states,<=50K
23,private,39182,hs_grad,married_civ_spouse,sales,husband,white,male,0,0,40,united_states,<=50K
36,private,198841,masters,married_civ_spouse,exec_managerial,husband,white,male,0,0,40,united_states,>50K
40,private,694812,some_college,never_married,craft_repair,not_in_family,white,male,0,0,40,united_states,<=50K
30,private,247444,some_college,married_civ_spouse,machine_op_inspct,husband,white,male,0,0,40,nicaragua,<=50K
41,private,294270,9th,married_civ_spouse,transport_moving,husband,white,male,0,0,35,united_states,<=50K
59,private,195820,hs_grad,married_civ_spouse,transport_moving,husband,white,male,0,0,40,united_states,>50K
27,private,329426,masters,never_married,exec_managerial,not_in_family,white,male,0,0,37,united_states,<=50K
19,unknown,174871,some_college,never_married,unknown,own_child,white,male,0,0,23,united_states,<=50K
41,private,116103,some_college,never_married,exec_managerial,not_in_family,white,male,0,0,50,united_states,<=50K
27,private,206903,bachelors,never_married,handlers_cleaners,unmarried,white,male,0,0,35,united_states,<=50K
50,private,217577,hs_grad,widowed,machine_op_inspct,unmarried,white,female,0,0,40,united_states,<=50K
29,private,337693,5th_6th,never_married,other_service,own_child,white,female,0,0,40,el_salvador,<=50K
38,private,204501,bachelors,married_civ_spouse,exec_managerial,husband,white,male,0,0,55,united_states,>50K
30,private,169186,hs_grad,never_married,machine_op_inspct,own_child,white,male,0,0,60,united_states,<=50K
48,private,109421,bachelors,married_civ_spouse,prof_specialty,husband,white,male,0,0,55,united_states,<=50K
39,local_gov,267893,assoc_acdm,married_civ_spouse,craft_repair,husband,black,male,7298,0,40,united_states,>50K
40,private,200479,assoc_voc,married_civ_spouse,prof_specialty,husband,white,male,0,0,40,united_states,<=50K
27,local_gov,221317,11th,married_civ_spouse,craft_repair,husband,white,male,0,0,40,mexico,<=50K
59,self_emp_not_inc,132925,masters,married_civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,>50K
31,unknown,283531,hs_grad,divorced,unknown,unmarried,black,female,0,0,20,united_states,<=50K
34,private,170769,hs_grad,married_civ_spouse,adm_clerical,husband,white,male,0,0,50,united_states,>50K
47,self_emp_inc,186410,prof_school,never_married,other_service,not_in_family,white,male,0,0,60,united_states,>50K
64,self_emp_inc,307786,1st_4th,married_civ_spouse,sales,husband,white,male,0,0,20,united_states,<=50K
29,private,380560,9th,married_civ_spouse,machine_op_inspct,husband,white,male,0,0,40,mexico,<=50K
38,local_gov,147258,hs_grad,never_married,transport_moving,not_in_family,white,male,0,0,40,united_states,<=50K
42,private,212894,bachelors,married_civ_spouse,sales,husband,white,male,0,1887,40,united_states,>50K
49,private,124356,bachelors,married_civ_spouse,sales,husband,white,male,0,0,60,united_states,>50K
53,private,98791,some_college,married_civ_spouse,tech_support,husband,white,male,0,0,40,united_states,<=50K
35,private,216473,some_college,married_civ_spouse,adm_clerical,husband,white,male,0,0,50,united_states,>50K
70,unknown,135339,bachelors,married_civ_spouse,unknown,husband,asian_pac_islander,male,0,0,40,china,<=50K
38,private,107303,hs_grad,married_civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,<=50K
36,private,152744,bachelors,divorced,sales,other_relative,asian_pac_islander,female,0,0,40,south,<=50K
34,self_emp_not_inc,100079,bachelors,married_civ_spouse,sales,husband,asian_pac_islander,male,0,0,55,india,<=50K
24,private,117779,bachelors,never_married,prof_specialty,not_in_family,white,male,0,0,10,hungary,<=50K
23,private,197613,some_college,never_married,adm_clerical,not_in_family,white,female,0,0,40,united_states,<=50K
21,private,411068,some_college,never_married,adm_clerical,own_child,white,female,0,0,35,united_states,<=50K
47,private,192984,some_college,widowed,adm_clerical,unmarried,white,female,0,0,40,united_states,<=50K
59,private,66356,7th_8th,never_married,farming_fishing,unmarried,white,male,4865,0,40,united_states,<=50K
33,federal_gov,137184,assoc_acdm,divorced,exec_managerial,unmarried,white,male,0,0,50,united_states,>50K
63,self_emp_not_inc,231105,some_college,married_civ_spouse,machine_op_inspct,husband,white,male,0,0,35,united_states,>50K
18,local_gov,146586,hs_grad,never_married,other_service,own_child,white,male,0,0,60,united_states,<=50K
32,private,32406,bachelors,never_married,prof_specialty,not_in_family,white,female,0,0,50,united_states,<=50K
33,private,578701,bachelors,married_civ_spouse,exec_managerial,husband,black,male,0,0,40,unknown,<=50K
19,private,206777,hs_grad,never_married,handlers_cleaners,other_relative,white,male,0,0,40,united_states,<=50K
27,local_gov,133495,hs_grad,never_married,prof_specialty,own_child,white,male,0,0,40,united_states,<=50K
40,private,34722,some_college,divorced,transport_moving,not_in_family,white,male,0,0,48,united_states,>50K
38,self_emp_not_inc,133299,assoc_acdm,married_civ_spouse,transport_moving,husband,white,male,0,0,40,united_states,<=50K
20,private,24967,hs_grad,never_married,farming_fishing,own_child,white,male,0,0,47,united_states,<=50K
35,self_emp_not_inc,171968,hs_grad,separated,transport_moving,not_in_family,white,male,0,0,70,united_states,<=50K
22,private,412156,some_college,never_married,adm_clerical,own_child,white,female,0,0,40,united_states,<=50K
40,private,51290,masters,married_civ_spouse,prof_specialty,husband,white,male,0,0,50,united_states,>50K
34,private,198265,some_college,married_civ_spouse,tech_support,husband,white,male,3103,0,40,united_states,>50K
23,private,293565,10th,never_married,handlers_cleaners,not_in_family,white,male,0,0,40,united_states,<=50K
26,private,226288,bachelors,never_married,adm_clerical,not_in_family,white,male,0,0,40,united_states,<=50K
53,self_emp_inc,110445,some_college,married_civ_spouse,farming_fishing,husband,white,male,0,0,60,united_states,<=50K
34,private,160634,some_college,married_civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,>50K
39,private,174242,hs_grad,married_civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,<=50K
25,private,390316,9th,married_civ_spouse,craft_repair,husband,white,male,0,0,40,mexico,<=50K
18,private,298860,11th,never_married,sales,own_child,white,male,0,0,20,united_states,<=50K
65,private,171584,bachelors,never_married,exec_managerial,not_in_family,white,male,0,0,40,united_states,<=50K
49,self_emp_not_inc,232664,bachelors,never_married,exec_managerial,own_child,white,female,0,0,40,united_states,<=50K
64,private,63676,10th,married_civ_spouse,other_service,husband,black,male,0,0,40,united_states,<=50K
68,private,170376,bachelors,married_civ_spouse,exec_managerial,husband,white,male,0,0,40,united_states,>50K
56,self_emp_not_inc,175964,some_college,divorced,other_service,not_in_family,white,female,0,0,40,united_states,<=50K
68,federal_gov,422013,hs_grad,divorced,prof_specialty,not_in_family,white,female,0,3683,40,united_states,<=50K
35,private,105813,bachelors,married_civ_spouse,prof_specialty,husband,white,male,0,0,48,united_states,>50K
50,federal_gov,306707,hs_grad,never_married,adm_clerical,unmarried,black,female,0,0,12,united_states,<=50K
45,private,177543,hs_grad,divorced,adm_clerical,unmarried,white,female,0,0,28,united_states,<=50K
43,private,320277,bachelors,married_civ_spouse,exec_managerial,husband,white,male,0,0,40,united_states,<=50K
39,private,129495,some_college,separated,adm_clerical,unmarried,black,female,0,0,40,united_states,<=50K
37,private,257042,hs_grad,divorced,craft_repair,unmarried,white,male,1506,0,40,united_states,<=50K
45,private,275995,bachelors,married_civ_spouse,tech_support,husband,white,male,0,0,50,united_states,>50K
20,unknown,86318,some_college,never_married,unknown,own_child,white,female,0,0,10,united_states,<=50K
36,private,280440,assoc_acdm,never_married,tech_support,unmarried,white,female,0,0,45,united_states,<=50K
26,private,371556,some_college,never_married,adm_clerical,not_in_family,white,female,0,0,40,united_states,<=50K
36,private,408229,bachelors,never_married,prof_specialty,not_in_family,white,female,0,0,32,united_states,<=50K
47,private,149337,bachelors,never_married,adm_clerical,not_in_family,white,male,0,0,60,united_states,<=50K
34,private,209297,hs_grad,never_married,machine_op_inspct,not_in_family,black,male,0,2001,40,united_states,<=50K
53,private,355802,some_college,widowed,sales,unmarried,white,female,0,0,30,united_states,<=50K
32,private,165949,bachelors,divorced,machine_op_inspct,not_in_family,white,female,0,1590,42,united_states,<=50K
44,self_emp_not_inc,112507,5th_6th,married_civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,<=50K
25,private,462869,hs_grad,never_married,handlers_cleaners,other_relative,white,male,0,0,40,mexico,<=50K
